Title:,"Time Series, Area-Averaged of Combined Dark Target and Deep Blue AOD at 0.55 micron for land and (daily)"
8/29/2014,0.170167975
8/30/2014,0.28161493
8/31/2014,0.147406418
9/1/2014,0.1957591
9/2/2014,0.193238882
9/3/2014,0.341819473
9/4/2014,0.49903612
9/5/2014,0.222251583
9/6/2014,0.16538625
9/7/2014,0.111363892
9/8/2014,0.121002975
9/9/2014,0.16116414
9/10/2014,0.142896296
9/11/2014,0.157876517
9/12/2014,0.15795883
9/13/2014,0.211890155
9/14/2014,0.103410155
9/15/2014,0.108127964
9/16/2014,0.138826828
9/17/2014,0.145365223
9/18/2014,0.154474601
9/19/2014,0.198239903
9/20/2014,0.269584492
9/21/2014,0.214356512
9/22/2014,0.180798756
9/23/2014,0.143133314
9/24/2014,0.198541262
9/25/2014,0.19544875
9/26/2014,0.199239558
9/27/2014,0.14437821
9/28/2014,0.160236605
9/29/2014,0.151673584
9/30/2014,0.126985053
10/1/2014,0.175078559
10/2/2014,0.120381143
10/3/2014,0.207093394
10/4/2014,0.143060128
10/5/2014,0.082240738
10/6/2014,0.126810099
10/7/2014,0.095128097
10/8/2014,0.073740393
10/9/2014,0.082501712
10/10/2014,0.079194006
10/11/2014,0.055602984
10/12/2014,0.197073822
10/13/2014,0.164263335
10/14/2014,0.157986069
10/15/2014,0.188665896
10/16/2014,0.195956679
10/17/2014,0.142077737
10/18/2014,0.188822564
10/19/2014,0.184200794
10/20/2014,0.15674882
10/21/2014,0.210085289
10/22/2014,0.101091327
10/23/2014,0.172219235
10/24/2014,0.091477016
10/25/2014,0.081404204
10/26/2014,0.110902647
10/27/2014,0.114740269
10/28/2014,0.123593217
10/29/2014,0.154440489
10/30/2014,0.136598414
10/31/2014,0.127833944
11/1/2014,0.086273314
11/2/2014,0.138992854
11/3/2014,0.14722046
11/4/2014,0.137390419
11/5/2014,0.13354116
11/6/2014,0.171744877
11/7/2014,0.108971375
11/8/2014,0.132440814
11/9/2014,0.09280074
11/10/2014,0.14493447
11/11/2014,0.151426908
11/12/2014,0.146080287
11/13/2014,0.189837397
11/14/2014,0.169231252
11/15/2014,0.193933541
11/16/2014,0.226659622
11/17/2014,0.111810207
11/18/2014,0.107294422
11/19/2014,0.212654482
11/20/2014,0.20900001
11/21/2014,0.20500001
11/22/2014,0.071267896
11/23/2014,0.102842802
11/24/2014,0.062063915
11/25/2014,0.104602056
11/26/2014,0.065656484
11/27/2014,0.10888876
11/28/2014,0.08066801
11/29/2014,0.112658589
11/30/2014,0.096064012
12/1/2014,0.151578906
12/2/2014,0.047000002
12/3/2014,0.275124343
12/4/2014,0.102895178
12/5/2014,0.101526211
12/6/2014,0.1199251
12/7/2014,0.136809256
12/8/2014,0.159965077
12/9/2014,0.136048605
12/10/2014,0.155189095
12/11/2014,0.149163824
12/12/2014,0.159803014
12/13/2014,0.136099494
12/14/2014,0.106319652
12/15/2014,0.141090811
12/16/2014,0.108313048
12/17/2014,0.092642163
12/18/2014,0.07262949
12/19/2014,0.105354367
12/20/2014,0.126187887
12/21/2014,0.091484406
12/22/2014,0.237598938
12/23/2014,0.175792454
12/24/2014,0.238451893
12/25/2014,0.126885813
12/26/2014,0.137285688
12/27/2014,0.126735501
12/28/2014,0.107583556
12/29/2014,0.170659713
12/30/2014,0.102120752
12/31/2014,0.10319168
1/1/2015,0.095877924
1/2/2015,0.082168605
1/3/2015,0.179452877
1/4/2015,0.122038935
1/5/2015,0.200496897
1/6/2015,0.232589758
1/7/2015,0.215627288
1/8/2015,0.22662647
1/9/2015,0.157491017
1/10/2015,0.152307194
1/11/2015,0.276600321
1/12/2015,0.26108856
1/13/2015,0.156412225
1/14/2015,0.074007794
1/15/2015,0.10276499
1/16/2015,0.136749715
1/17/2015,0.169792844
1/18/2015,0.171931123
1/19/2015,0.257114235
1/20/2015,0.253092784
1/21/2015,0.172686139
1/22/2015,0.139269558
1/23/2015,0.198179148
1/24/2015,0.207361037
1/25/2015,0.168887551
1/26/2015,0.143679391
1/27/2015,0.097288617
1/28/2015,0.106463219
1/29/2015,0.094613369
1/30/2015,0.10751532
1/31/2015,0.113972836
2/1/2015,0.132173796
2/2/2015,0.112039306
2/3/2015,0.126219353
2/4/2015,0.24151794
2/5/2015,0.122175032
2/6/2015,0.147727058
2/7/2015,0.1034848
2/8/2015,0.147721022
2/9/2015,0.074667061
2/10/2015,0.119478576
2/11/2015,0.167562423
2/12/2015,0.144788034
2/13/2015,0.117021985
2/14/2015,0.14553102
2/15/2015,0.345659256
2/16/2015,0.278699701
2/17/2015,0.187398227
2/18/2015,0.151817829
2/19/2015,0.116183863
2/20/2015,0.149951355
2/21/2015,0.155199627
2/22/2015,0.239344108
2/23/2015,0.137108405
2/24/2015,0.161273795
2/25/2015,0.113338311
2/26/2015,0.161208788
2/27/2015,0.232662998
2/28/2015,0.14309323
3/1/2015,0.198895123
3/2/2015,0.152208063
3/3/2015,0.187780554
3/4/2015,0.15986574
3/5/2015,0.123657723
3/6/2015,0.086096424
3/7/2015,0.098869664
3/8/2015,0.101605072
3/9/2015,0.067287285
3/10/2015,0.032467312
3/11/2015,0.093757398
3/12/2015,0.180658301
3/13/2015,0.181839797
3/14/2015,0.132130839
3/15/2015,0.100472645
3/16/2015,0.093858299
3/17/2015,0.09811373
3/18/2015,0.103598517
3/19/2015,0.160362892
3/20/2015,0.06650116
3/21/2015,0.110627829
3/22/2015,0.345365855
3/23/2015,0.199418415
3/24/2015,0.213073043
3/25/2015,0.191641551
3/26/2015,0.062476193
3/27/2015,0.150184065
3/28/2015,0.157572505
3/29/2015,0.229559094
3/30/2015,0.22327297
3/31/2015,0.165360352
4/1/2015,0.100127413
4/2/2015,0.123432761
4/3/2015,0.211603114
4/4/2015,-9999
4/5/2015,0.246093443
4/6/2015,0.084406137
4/7/2015,0.041016625
4/8/2015,0.100166244
4/9/2015,0.158197569
4/10/2015,0.0940953
4/11/2015,0.075854743
4/12/2015,0.054429099
4/13/2015,0.07069582
4/14/2015,0.125880961
4/15/2015,0.104676557
4/16/2015,0.264776321
4/17/2015,0.12887029
4/18/2015,0.149150377
4/19/2015,0.109297741
4/20/2015,0.055328172
4/21/2015,0.122711887
4/22/2015,0.078256614
4/23/2015,0.099594192
4/24/2015,0.111852847
4/25/2015,#NAME?
4/26/2015,0.15471284
4/27/2015,0.278065057
4/28/2015,0.164129375
4/29/2015,0.119030505
4/30/2015,0.137648287
5/1/2015,0.168984149
5/2/2015,0.080224792
5/3/2015,0.108984915
5/4/2015,0.088299227
5/5/2015,0.070027064
5/6/2015,0.158059495
5/7/2015,0.20784006
5/8/2015,0.104209895
5/9/2015,0.091789577
5/10/2015,0.086220422
5/11/2015,0.097537127
5/12/2015,0.11265002
5/13/2015,0.12086501
5/14/2015,0.137666241
5/15/2015,0.127903065
5/16/2015,0.121780037
5/17/2015,0.115748722
5/18/2015,0.167587836
5/19/2015,0.152827354
5/20/2015,0.290581694
5/21/2015,0.143292468
5/22/2015,0.219158563
5/23/2015,0.24252848
5/24/2015,0.266369439
5/25/2015,0.204023662
5/26/2015,0.132056646
5/27/2015,0.161579433
5/28/2015,0.14383151
5/29/2015,0.125741251
5/30/2015,0.145378371
5/31/2015,0.278664147
6/1/2015,0.157461546
6/2/2015,0.146709638
6/3/2015,0.140055559
6/4/2015,0.156617398
6/5/2015,0.147405715
6/6/2015,0.142829321
6/7/2015,0.245806137
6/8/2015,0.228288359
6/9/2015,0.301920446
6/10/2015,0.287481865
6/11/2015,0.32120566
6/12/2015,0.363972052
6/13/2015,0.366903049
6/14/2015,0.366452574
6/15/2015,0.351476567
6/16/2015,0.337224285
6/17/2015,0.298283647
6/18/2015,0.412128472
6/19/2015,0.447586927
6/20/2015,0.369998767
6/21/2015,0.288818004
6/22/2015,0.198843564
6/23/2015,0.22402617
6/24/2015,0.168271077
6/25/2015,0.171640293
6/26/2015,0.122147799
6/27/2015,0.149075059
6/28/2015,0.162719107
6/29/2015,0.211498388
6/30/2015,0.21437505
7/1/2015,0.188101784
7/2/2015,0.22537328
7/3/2015,0.144106789
7/4/2015,0.102041254
7/5/2015,0.076617651
7/6/2015,0.071285092
7/7/2015,0.158281759
7/8/2015,0.227002208
7/9/2015,0.297653281
7/10/2015,0.391938728
7/11/2015,0.23691284
7/12/2015,0.192069756
7/13/2015,0.297620104
7/14/2015,0.247536641
7/15/2015,0.154463019
7/16/2015,0.137405495
7/17/2015,0.183292704
7/18/2015,0.376244245
7/19/2015,0.444840905
7/20/2015,0.295949468
7/21/2015,0.379338112
7/22/2015,0.409147619
7/23/2015,0.339893044
7/24/2015,0.238575619
7/25/2015,0.274625158
7/26/2015,0.303619673
7/27/2015,0.258293174
7/28/2015,0.346200553
7/29/2015,0.373886311
7/30/2015,0.285687226
7/31/2015,0.2104067
8/1/2015,0.321464072
8/2/2015,0.263079865
8/3/2015,0.22082236
8/4/2015,0.184375493
8/5/2015,0.173779191
8/6/2015,0.147376159
8/7/2015,0.118184354
8/8/2015,0.187307132
8/9/2015,0.144773861
8/10/2015,0.138403261
8/11/2015,0.117013453
8/12/2015,0.133221326
8/13/2015,0.109983142
8/14/2015,0.133915369
8/15/2015,0.217903909
8/16/2015,0.090644098
8/17/2015,0.131080899
8/18/2015,0.142252592
8/19/2015,0.200961733
8/20/2015,0.213677769
8/21/2015,0.145707302
8/22/2015,0.124207294
8/23/2015,0.088785489
8/24/2015,0.051068125
8/25/2015,0.128653249
8/26/2015,0.121840199
8/27/2015,0.079730216
8/28/2015,0.085057684
8/29/2015,0.129533424
8/30/2015,0.132390177
8/31/2015,0.225697734
9/1/2015,0.195961938
9/2/2015,0.158352815
9/3/2015,0.220467564
9/4/2015,0.198911124
9/5/2015,0.17619372
9/6/2015,0.140556829
9/7/2015,0.144304757
9/8/2015,0.115287833
9/9/2015,0.120032784
9/10/2015,0.107714295
9/11/2015,0.082350471
9/12/2015,0.089832294
9/13/2015,0.129203704
9/14/2015,0.093755454
9/15/2015,0.122837208
9/16/2015,0.154961435
9/17/2015,0.073765597
9/18/2015,0.094031945
9/19/2015,0.064502329
9/20/2015,0.113278263
9/21/2015,0.243777344
9/22/2015,0.198055737
9/23/2015,0.242849225
9/24/2015,0.152225872
9/25/2015,0.226278297
9/26/2015,0.157870509
9/27/2015,0.141535481
9/28/2015,0.085615327
9/29/2015,0.129776678
9/30/2015,0.102405917
10/1/2015,0.176384949
10/2/2015,0.246979431
10/3/2015,0.089925589
10/4/2015,0.118183432
10/5/2015,0.072465601
10/6/2015,0.09100989
10/7/2015,0.119197607
10/8/2015,0.081028198
10/9/2015,0.133854293
10/10/2015,0.172413827
10/11/2015,0.181000009
10/12/2015,0.090700507
10/13/2015,0.086846582
10/14/2015,0.096964158
10/15/2015,0.127263062
10/16/2015,0.109585532
10/17/2015,0.190750147
10/18/2015,0.151640264
10/19/2015,0.090732263
10/20/2015,0.091273386
10/21/2015,0.124553366
10/22/2015,0.19585389
10/23/2015,0.100383375
10/24/2015,0.156818794
10/25/2015,0.134414465
10/26/2015,0.111008587
10/27/2015,0.070080086
10/28/2015,0.13050437
10/29/2015,#NAME?
10/30/2015,0.148360904
10/31/2015,0.155450429
11/1/2015,0.122925405
11/2/2015,0.131805346
11/3/2015,0.150703738
11/4/2015,0.153962639
11/5/2015,0.162111119
11/6/2015,0.124802796
11/7/2015,0.127521195
11/8/2015,0.128896284
11/9/2015,0.112641864
11/10/2015,0.063855477
11/11/2015,0.131386321
11/12/2015,0.074361921
11/13/2015,0.08524483
11/14/2015,0.095990191
11/15/2015,0.151891696
11/16/2015,0.22391034
11/17/2015,0.558686937
11/18/2015,0.187009804
11/19/2015,0.166156137
11/20/2015,0.090978577
11/21/2015,0.102041096
11/22/2015,0.119865105
11/23/2015,0.117939896
11/24/2015,0.093121601
11/25/2015,0.132671698
11/26/2015,0.176294659
11/27/2015,0.179808378
11/28/2015,0.135553844
11/29/2015,0.156473307
11/30/2015,0.108636671
12/1/2015,0.1065418
12/2/2015,0.108021976
12/3/2015,0.163531724
12/4/2015,0.169760494
12/5/2015,0.097808706
12/6/2015,0.103736409
12/7/2015,0.158083797
12/8/2015,0.136675778
12/9/2015,0.142940806
12/10/2015,0.127422455
12/11/2015,0.215228025
12/12/2015,0.293276534
12/13/2015,0.296885211
12/14/2015,0.288268979
12/15/2015,0.313676137
12/16/2015,0.207380198
12/17/2015,0.164803593
12/18/2015,0.132226809
12/19/2015,0.136198976
12/20/2015,0.147890405
12/21/2015,0.067293123
12/22/2015,0.087299788
12/23/2015,0.141046559
12/24/2015,0.124515827
12/25/2015,0.11986983
12/26/2015,0.1165088
12/27/2015,0.13597528
12/28/2015,0.094799764
12/29/2015,0.101516104
12/30/2015,0.091775517
12/31/2015,0.10914257
1/1/2016,0.11479767
1/2/2016,0.137173023
1/3/2016,0.132308563
1/4/2016,0.176107834
1/5/2016,0.128167331
1/6/2016,0.089403668
1/7/2016,0.192237228
1/8/2016,0.145007452
1/9/2016,0.19887616
1/10/2016,0.216830104
1/11/2016,0.253846682
1/12/2016,0.231767141
1/13/2016,0.138177089
1/14/2016,0.187002203
1/15/2016,0.176722503
1/16/2016,0.223563494
1/17/2016,0.260500347
1/18/2016,0.275795697
1/19/2016,0.338882043
1/20/2016,0.372449151
1/21/2016,0.307807633
1/22/2016,0.176285487
1/23/2016,0.112878695
1/24/2016,0.152265341
1/25/2016,0.181363895
1/26/2016,0.230917662
1/27/2016,0.233657071
1/28/2016,0.30707125
1/29/2016,0.193642842
1/30/2016,0.16271302
1/31/2016,0.166256965
2/1/2016,0.162330551
2/2/2016,0.166484759
2/3/2016,0.123663804
2/4/2016,0.108194223
2/5/2016,0.087885626
2/6/2016,0.107458387
2/7/2016,0.246265053
2/8/2016,0.343374352
2/9/2016,0.351632961
2/10/2016,0.288788177
2/11/2016,0.20785893
2/12/2016,0.118311597
2/13/2016,0.105118317
2/14/2016,0.142394317
2/15/2016,0.143639027
2/16/2016,0.134096302
2/17/2016,0.111031015
2/18/2016,0.191252783
2/19/2016,0.240939501
2/20/2016,0.209986643
2/21/2016,0.166382255
2/22/2016,0.138248135
2/23/2016,0.143716092
2/24/2016,0.104726693
2/25/2016,0.11237119
2/26/2016,0.13783087
2/27/2016,0.150422823
2/28/2016,0.121643457
2/29/2016,0.138239872
3/1/2016,0.058206079
3/2/2016,0.089150203
3/3/2016,0.136928236
3/4/2016,0.064594774
3/5/2016,0.053322501
3/6/2016,0.070707531
3/7/2016,0.16693296
3/8/2016,0.080258304
3/9/2016,0.167044726
3/10/2016,0.082408162
3/11/2016,0.066931287
3/12/2016,0.080827286
3/13/2016,0.05456481
3/14/2016,0.099928189
3/15/2016,0.05967417
3/16/2016,0.08953319
3/17/2016,0.081925864
3/18/2016,0.113014899
3/19/2016,0.098104292
3/20/2016,0.089452366
3/21/2016,0.127377914
3/22/2016,0.100197301
3/23/2016,0.121629309
3/24/2016,0.110719388
3/25/2016,0.173705667
3/26/2016,0.219546777
3/27/2016,0.190938465
3/28/2016,0.225284156
3/29/2016,0.209051765
3/30/2016,0.224290277
3/31/2016,0.192545701
4/1/2016,0.199669431
4/2/2016,0.244000012
4/3/2016,0.20762918
4/4/2016,0.266489319
4/5/2016,0.149328043
4/6/2016,0.148210071
4/7/2016,0.083031894
4/8/2016,0.088465534
4/9/2016,0.206726841
4/10/2016,0.094303666
4/11/2016,0.092634039
4/12/2016,0.187206224
4/13/2016,0.147962035
4/14/2016,0.09597331
4/15/2016,0.146538393
4/16/2016,0.241587129
4/17/2016,0.163137562
4/18/2016,0.074379135
4/19/2016,0.15549544
4/20/2016,0.131818101
4/21/2016,0.095366418
4/22/2016,0.084432029
4/23/2016,0.156166274
4/24/2016,0.259700984
4/25/2016,0.138871299
4/26/2016,0.129986277
4/27/2016,0.05049843
4/28/2016,0.198810289
4/29/2016,0.071532831
4/30/2016,0.209657548
5/1/2016,0.08815188
5/2/2016,0.11516235
5/3/2016,0.131032542
5/4/2016,0.122832063
5/5/2016,0.147183927
5/6/2016,#NAME?
5/7/2016,0.174044969
5/8/2016,0.116387868
5/9/2016,0.086670468
5/10/2016,0.135044428
5/11/2016,0.122201844
5/12/2016,0.1319643
5/13/2016,0.102522486
5/14/2016,0.116747944
5/15/2016,0.152626938
5/16/2016,0.097475939
5/17/2016,0.171725392
5/18/2016,0.185905273
5/19/2016,0.244340973
5/20/2016,0.287591868
5/21/2016,0.335673357
5/22/2016,0.327562192
5/23/2016,0.275504001
5/24/2016,0.229255743
5/25/2016,0.189477961
5/26/2016,0.198733479
5/27/2016,0.153348339
5/28/2016,0.172828651
5/29/2016,0.103230174
5/30/2016,0.115606618
5/31/2016,0.105575368
6/1/2016,0.108020583
6/2/2016,0.132830388
6/3/2016,0.291696586
6/4/2016,0.258926728
6/5/2016,0.294380092
6/6/2016,0.198728829
6/7/2016,0.143402447
6/8/2016,0.164015266
6/9/2016,0.24165624
6/10/2016,0.199832778
6/11/2016,0.301066494
6/12/2016,0.213122115
6/13/2016,0.319039432
6/14/2016,0.14909285
6/15/2016,0.338940821
6/16/2016,0.344009734
6/17/2016,0.303975619
6/18/2016,0.305418413
6/19/2016,0.25727785
6/20/2016,0.289277329
6/21/2016,0.325589071
6/22/2016,0.369084115
6/23/2016,0.361351661
6/24/2016,0.297572633
6/25/2016,0.369210079
6/26/2016,0.348195845
6/27/2016,0.283295502
6/28/2016,0.266046529
6/29/2016,0.276582265
6/30/2016,0.337973626
7/1/2016,0.237231981
7/2/2016,0.273581697
7/3/2016,0.344193084
7/4/2016,0.328895061
7/5/2016,#NAME?
7/6/2016,0.524762466
7/7/2016,0.534370755
7/8/2016,0.453035927
7/9/2016,0.355958086
7/10/2016,0.303687751
7/11/2016,0.343034194
7/12/2016,0.355882937
7/13/2016,0.377286458
7/14/2016,0.262306569
7/15/2016,0.200585752
7/16/2016,0.172157725
7/17/2016,0.160913708
7/18/2016,0.223064394
7/19/2016,0.337908181
7/20/2016,0.335785511
7/21/2016,0.342021981
7/22/2016,0.244947814
7/23/2016,0.148853302
7/24/2016,0.198842834
7/25/2016,0.251317796
7/26/2016,0.186995847
7/27/2016,0.195329805
7/28/2016,0.240837673
7/29/2016,0.243792502
7/30/2016,0.208830495
7/31/2016,0.217268426
8/1/2016,0.250377871
8/2/2016,0.191221587
8/3/2016,0.301776063
8/4/2016,0.307898929
8/5/2016,0.424026353
8/6/2016,0.309334628
8/7/2016,0.274265121
8/8/2016,0.197915889
8/9/2016,0.167142101
8/10/2016,0.15732571
8/11/2016,0.188692131
8/12/2016,0.188010876
8/13/2016,0.179247744
8/14/2016,0.211825225
8/15/2016,0.209533766
8/16/2016,0.113383325
8/17/2016,0.13350673
8/18/2016,0.10290326
8/19/2016,0.128679137
8/20/2016,0.177123596
8/21/2016,0.147862321
8/22/2016,0.112324975
8/23/2016,0.196808546
8/24/2016,0.154003637
8/25/2016,0.161611902
8/26/2016,0.215555437
8/27/2016,0.095106578
8/28/2016,0.097071485
8/29/2016,0.160885828
8/30/2016,0.156648154
8/31/2016,0.136761984
9/1/2016,0.186190612
9/2/2016,0.267730575
9/3/2016,0.153512239
9/4/2016,0.175323483
9/5/2016,0.314788071
9/6/2016,0.170687439
9/7/2016,0.118504397
9/8/2016,0.108177737
9/9/2016,0.08170813
9/10/2016,0.088549492
9/11/2016,0.116859559
9/12/2016,0.108838436
9/13/2016,0.176224177
9/14/2016,0.32387745
9/15/2016,0.195278531
9/16/2016,0.204332779
9/17/2016,0.15966207
9/18/2016,0.167965356
9/19/2016,0.144305683
9/20/2016,0.211152858
9/21/2016,0.177048826
9/22/2016,0.183214165
9/23/2016,0.149455658
9/24/2016,0.218581021
9/25/2016,0.235549528
9/26/2016,0.227006796
9/27/2016,0.200179146
9/28/2016,0.179523593
9/29/2016,0.277470819
9/30/2016,0.140091567
10/1/2016,0.12405328
10/2/2016,0.168715085
10/3/2016,0.188313484
10/4/2016,0.196067367
10/5/2016,0.206716726
10/6/2016,0.148400007
10/7/2016,0.127116928
10/8/2016,0.140785289
10/9/2016,0.101287288
10/10/2016,0.116143591
10/11/2016,0.09589912
10/12/2016,0.10780839
10/13/2016,0.077475669
10/14/2016,0.107125095
10/15/2016,0.14300708
10/16/2016,0.150870646
10/17/2016,0.197847051
10/18/2016,0.126815912
10/19/2016,0.127704597
10/20/2016,0.068095091
10/21/2016,0.14186428
10/22/2016,0.150613529
10/23/2016,0.115949312
10/24/2016,0.223701709
10/25/2016,0.157683943
10/26/2016,0.153705022
10/27/2016,0.17329518
10/28/2016,0.258277207
10/29/2016,0.145024613
10/30/2016,0.104668375
10/31/2016,0.145054441
11/1/2016,0.097167903
11/2/2016,0.20314074
11/3/2016,0.190887366
11/4/2016,0.112296621
11/5/2016,0.159531021
11/6/2016,0.086767987
11/7/2016,0.157103096
11/8/2016,0.082515661
11/9/2016,0.12743216
11/10/2016,0.103668346
11/11/2016,0.102320376
11/12/2016,0.190549207
11/13/2016,0.167951286
11/14/2016,0.133708024
11/15/2016,0.123706436
11/16/2016,0.172150938
11/17/2016,0.162656138
11/18/2016,0.134597687
11/19/2016,0.09642734
11/20/2016,0.145017398
11/21/2016,0.105496528
11/22/2016,0.160667727
11/23/2016,0.150477274
11/24/2016,0.100290473
11/25/2016,0.132353396
11/26/2016,0.129994525
11/27/2016,0.083393383
11/28/2016,0.178512626
11/29/2016,0.17422938
11/30/2016,0.220041894
12/1/2016,0.156918081
12/2/2016,0.116428553
12/3/2016,0.151979669
12/4/2016,0.150177595
12/5/2016,0.063218694
12/6/2016,0.114605678
12/7/2016,0.093600627
12/8/2016,0.081168996
12/9/2016,0.091702351
12/10/2016,0.123384562
12/11/2016,0.11920307
12/12/2016,0.196517978
12/13/2016,0.134121084
12/14/2016,0.17205175
12/15/2016,0.106418522
12/16/2016,0.166361943
12/17/2016,0.102160152
12/18/2016,0.093171988
12/19/2016,0.07421703
12/20/2016,0.099998474
12/21/2016,0.146708573
12/22/2016,0.094855566
12/23/2016,0.075040703
12/24/2016,0.126794838
12/25/2016,0.064253779
12/26/2016,0.118273818
12/27/2016,0.113273136
12/28/2016,0.072441939
12/29/2016,0.141231574
12/30/2016,0.085216968
12/31/2016,0.106074319
1/1/2017,0.078487363
1/2/2017,0.081580937
1/3/2017,0.067075219
1/4/2017,0.0371091
1/5/2017,0.098510704
1/6/2017,0.061962353
1/7/2017,0.082720333
1/8/2017,0.116712337
1/9/2017,0.132735046
1/10/2017,0.125977257
1/11/2017,0.112395691
1/12/2017,0.081530217
1/13/2017,0.085805604
1/14/2017,0.128743344
1/15/2017,0.114019499
1/16/2017,0.113591058
1/17/2017,0.058047472
1/18/2017,0.080719895
1/19/2017,0.129356798
1/20/2017,0.088157472
1/21/2017,0.15609153
1/22/2017,0.135624253
1/23/2017,0.109220897
1/24/2017,0.078944335
1/25/2017,0.125306417
1/26/2017,0.096555272
1/27/2017,0.124036573
1/28/2017,0.158194769
1/29/2017,0.144629291
1/30/2017,0.142789513
1/31/2017,0.262551575
2/1/2017,0.105863757
2/2/2017,0.097654236
2/3/2017,0.070999664
2/4/2017,0.227263643
2/5/2017,0.052967325
2/6/2017,0.153240152
2/7/2017,0.149468689
2/8/2017,0.153207995
2/9/2017,0.134837104
2/10/2017,0.081795376
2/11/2017,0.079536749
2/12/2017,0.061845771
2/13/2017,0.079731834
2/14/2017,0.111572542
2/15/2017,0.098683625
2/16/2017,0.096606087
2/17/2017,0.125310738
2/18/2017,0.139527425
2/19/2017,0.078766408
2/20/2017,0.122437074
2/21/2017,0.267189698
2/22/2017,0.294769065
2/23/2017,0.319342333
2/24/2017,0.213145303
2/25/2017,0.287525915
2/26/2017,0.116839325
2/27/2017,0.132562033
2/28/2017,0.121601801
3/1/2017,0.094417585
3/2/2017,0.113860077
3/3/2017,0.169720017
3/4/2017,0.210381107
3/5/2017,0.124314021
3/6/2017,0.136640205
3/7/2017,0.09363237
3/8/2017,0.088422956
3/9/2017,0.17399054
3/10/2017,0.094220794
3/11/2017,0.079308758
3/12/2017,0.098392633
3/13/2017,0.098922516
3/14/2017,0.131456688
3/15/2017,0.176140232
3/16/2017,0.117520899
3/17/2017,0.10823637
3/18/2017,0.129869625
3/19/2017,0.08933832
3/20/2017,0.065772485
3/21/2017,0.08171761
3/22/2017,0.0826832
3/23/2017,0.083739605
3/24/2017,0.119474204
3/25/2017,0.091452611
3/26/2017,0.164161172
3/27/2017,0.090717426
3/28/2017,0.112831037
3/29/2017,0.201302354
3/30/2017,0.142958223
3/31/2017,0.084939959
4/1/2017,0.154091963
4/2/2017,0.171327735
4/3/2017,0.1341293
4/4/2017,0.064584751
4/5/2017,0.140180692
4/6/2017,0.202908867
4/7/2017,0.283500288
4/8/2017,0.155402174
4/9/2017,0.12290648
4/10/2017,0.161743031
4/11/2017,0.182951428
4/12/2017,0.165106143
4/13/2017,0.111162153
4/14/2017,0.127531278
4/15/2017,0.102789326
4/16/2017,0.304920701
4/17/2017,0.183783872
4/18/2017,0.166106091
4/19/2017,0.211096186
4/20/2017,0.145236899
4/21/2017,0.133356759
4/22/2017,0.132697166
4/23/2017,0.253706046
4/24/2017,0.25232819
4/25/2017,0.151596686
4/26/2017,0.121295928
4/27/2017,0.097401505
4/28/2017,0.117548268
4/29/2017,0.110594623
4/30/2017,#NAME?
5/1/2017,0.143463036
5/2/2017,0.087441482
5/3/2017,0.124855115
5/4/2017,0.10679383
5/5/2017,0.184506029
5/6/2017,0.145117478
5/7/2017,0.144945697
5/8/2017,0.121316338
5/9/2017,0.123685524
5/10/2017,0.111523412
5/11/2017,0.144724
5/12/2017,0.118244763
5/13/2017,0.098104195
5/14/2017,0.113345297
5/15/2017,0.097354415
5/16/2017,0.072422712
5/17/2017,0.087082932
5/18/2017,0.130822368
5/19/2017,0.114417091
5/20/2017,0.060920538
5/21/2017,0.061763452
5/22/2017,0.074426167
5/23/2017,0.072223022
5/24/2017,0.076778871
5/25/2017,0.058108688
5/26/2017,0.096089219
5/27/2017,0.160443276
5/28/2017,0.199787384
5/29/2017,0.174482769
5/30/2017,0.123212945
5/31/2017,0.152448329
6/1/2017,0.166069728
6/2/2017,0.146050066
6/3/2017,0.363709691
6/4/2017,0.297220606
6/5/2017,0.308460393
6/6/2017,0.295470209
6/7/2017,0.321330579
6/8/2017,0.348958627
6/9/2017,0.214012616
6/10/2017,0.19287391
6/11/2017,0.171645621
6/12/2017,0.228433167
6/13/2017,0.207081802
6/14/2017,0.297893946
6/15/2017,0.237935821
6/16/2017,0.135254411
6/17/2017,0.302467789
6/18/2017,0.209427279
6/19/2017,0.204814019
6/20/2017,0.12292856
6/21/2017,0.180915288
6/22/2017,0.332012577
6/23/2017,0.292319231
6/24/2017,0.148928768
6/25/2017,0.176396276
6/26/2017,0.21112345
6/27/2017,0.202682586
6/28/2017,0.269354658
6/29/2017,0.29620403
6/30/2017,0.237689163
7/1/2017,0.208023818
7/2/2017,0.24050882
7/3/2017,0.482547023
7/4/2017,0.371288553
7/5/2017,0.29068109
7/6/2017,0.294023071
7/7/2017,0.273133651
7/8/2017,0.299764588
7/9/2017,0.215803563
7/10/2017,0.277126941
7/11/2017,0.337905259
7/12/2017,0.510959484
7/13/2017,0.401510048
7/14/2017,0.395810641
7/15/2017,0.304258254
7/16/2017,0.304725081
7/17/2017,0.321071359
7/18/2017,0.236118
7/19/2017,0.271635427
7/20/2017,0.270559653
7/21/2017,0.183104383
7/22/2017,0.377640851
7/23/2017,0.397307057
7/24/2017,0.504167676
7/25/2017,0.437397434
7/26/2017,0.473580812
7/27/2017,0.294911999
7/28/2017,0.264461684
7/29/2017,0.199455515
7/30/2017,0.399683582
7/31/2017,0.408882431
8/1/2017,0.215980724
8/2/2017,0.229308078
8/3/2017,0.19375231
8/4/2017,0.185670288
8/5/2017,0.206556704
